transaction_id,date,category,merchant,amount,payment_method
2535,2025-05-19 02:48:12.529252,Healthcare,Myntra,3121.32,UPI
2536,2025-05-19 04:06:41.800180,Education,Zomato,2325.98,Cash
2537,2025-05-19 05:25:11.071107,Education,Myntra,1009.16,Credit Card
2538,2025-05-19 06:43:40.342034,Healthcare,Myntra,1552.53,Credit Card
2539,2025-05-19 08:02:09.612961,Travel,Uber,3123.68,Cash
2540,2025-05-19 09:20:38.883888,Shopping,Swiggy,2158.98,Debit Card
2541,2025-05-19 10:39:08.154815,Bills,Reliance,4452.46,Credit Card
2542,2025-05-19 11:57:37.425742,Food,Swiggy,1212.46,Debit Card
2543,2025-05-19 13:16:06.696669,Food,Zomato,411.71,Credit Card
2544,2025-05-19 14:34:35.967596,Entertainment,Local Store,2967.28,UPI
2545,2025-05-19 15:53:05.238523,Healthcare,Amazon,4435.95,Debit Card
2546,2025-05-19 17:11:34.509450,Food,Netflix,1855.46,Credit Card
2547,2025-05-19 18:30:03.780378,Travel,Amazon,3256.17,Cash
2548,2025-05-19 19:48:33.051305,Shopping,Reliance,1195.49,Cash
2549,2025-05-19 21:07:02.322232,Healthcare,Amazon,2814.44,Cash
2550,2025-05-19 22:25:31.593159,Shopping,Flipkart,3944.62,Credit Card
2551,2025-05-19 23:44:00.864086,Travel,Netflix,4341.81,Debit Card
2552,2025-05-20 01:02:30.135013,Food,Zomato,570.34,UPI
2553,2025-05-20 02:20:59.405940,Food,Reliance,1814.05,UPI
2554,2025-05-20 03:39:28.676867,Entertainment,Airtel,3216.24,Credit Card
2555,2025-05-20 04:57:57.947794,Food,Zomato,221.88,Credit Card
2556,2025-05-20 06:16:27.218721,Healthcare,Flipkart,3468.55,Credit Card
2557,2025-05-20 07:34:56.489648,Travel,Netflix,2663.77,Debit Card
2558,2025-05-20 08:53:25.760576,Education,Uber,1478.4,Cash
2559,2025-05-20 10:11:55.031503,Travel,Flipkart,4082.54,Debit Card
2560,2025-05-20 11:30:24.302430,Healthcare,Zomato,1485.75,Debit Card
2561,2025-05-20 12:48:53.573357,Healthcare,Reliance,4957.5,Credit Card
2562,2025-05-20 14:07:22.844284,Entertainment,Local Store,4091.03,UPI
2563,2025-05-20 15:25:52.115211,Entertainment,Reliance,3554.5,Debit Card
2564,2025-05-20 16:44:21.386138,Food,Netflix,353.67,UPI
2565,2025-05-20 18:02:50.657065,Transport,Local Store,4526.34,Credit Card
2566,2025-05-20 19:21:19.927992,Travel,Swiggy,3960.77,Debit Card
2567,2025-05-20 20:39:49.198919,Travel,Netflix,1183.67,Cash
2568,2025-05-20 21:58:18.469846,Transport,Netflix,1991.63,Cash
2569,2025-05-20 23:16:47.740774,Entertainment,Flipkart,1379.73,Debit Card
2570,2025-05-21 00:35:17.011701,Food,Reliance,4922.86,Cash
2571,2025-05-21 01:53:46.282628,Transport,Zomato,4278.27,Debit Card
2572,2025-05-21 03:12:15.553555,Food,Uber,4654.62,Cash
2573,2025-05-21 04:30:44.824482,Food,Amazon,3954.43,Credit Card
2574,2025-05-21 05:49:14.095409,Food,Myntra,2308.92,Cash
2575,2025-05-21 07:07:43.366336,Bills,Uber,1066.9,Cash
2576,2025-05-21 08:26:12.637263,Healthcare,Amazon,1080.0,Credit Card
2577,2025-05-21 09:44:41.908190,Food,Swiggy,800.83,Credit Card
2578,2025-05-21 11:03:11.179117,Bills,Zomato,2755.92,Cash
2579,2025-05-21 12:21:40.450045,Entertainment,Reliance,4603.83,UPI
2580,2025-05-21 13:40:09.720972,Transport,Airtel,4959.4,UPI
2581,2025-05-21 14:58:38.991899,Healthcare,Netflix,1472.13,Debit Card
2582,2025-05-21 16:17:08.262826,Education,Uber,3501.71,Cash
2583,2025-05-21 17:35:37.533753,Transport,Amazon,3005.64,Debit Card
2584,2025-05-21 18:54:06.804680,Healthcare,Airtel,2470.23,Credit Card
2585,2025-05-21 20:12:36.075607,Education,Uber,3345.55,Cash
2586,2025-05-21 21:31:05.346534,Transport,Zomato,1888.25,Credit Card
2587,2025-05-21 22:49:34.617461,Healthcare,Reliance,4725.2,Cash
2588,2025-05-22 00:08:03.888388,Transport,Local Store,3541.97,Cash
2589,2025-05-22 01:26:33.159315,Transport,Uber,3783.3,Credit Card
2590,2025-05-22 02:45:02.430243,Education,Uber,1249.99,Cash
2591,2025-05-22 04:03:31.701170,Transport,Reliance,884.48,Cash
2592,2025-05-22 05:22:00.972097,Transport,Swiggy,2001.99,Debit Card
2593,2025-05-22 06:40:30.243024,Education,Flipkart,3845.03,Credit Card
2594,2025-05-22 07:58:59.513951,Entertainment,Uber,4697.04,UPI
2595,2025-05-22 09:17:28.784878,Food,Reliance,2165.28,UPI
2596,2025-05-22 10:35:58.055805,Travel,Flipkart,3882.08,Cash
2597,2025-05-22 11:54:27.326732,Shopping,Reliance,2378.52,Debit Card
2598,2025-05-22 13:12:56.597659,Bills,Reliance,1511.38,Cash
2599,2025-05-22 14:31:25.868586,Shopping,Swiggy,3709.36,Debit Card
2600,2025-05-22 15:49:55.139513,Shopping,Reliance,4001.1,Cash
2601,2025-05-22 17:08:24.410441,Healthcare,Zomato,1054.06,UPI
2602,2025-05-22 18:26:53.681368,Food,Uber,1560.59,Credit Card
2603,2025-05-22 19:45:22.952295,Healthcare,Amazon,2499.15,Debit Card
2604,2025-05-22 21:03:52.223222,Food,Amazon,973.28,Cash
2605,2025-05-22 22:22:21.494149,Education,Amazon,4647.73,Cash
2606,2025-05-22 23:40:50.765076,Education,Reliance,2977.1,Debit Card
2607,2025-05-23 00:59:20.036003,Travel,Airtel,649.96,Debit Card
2608,2025-05-23 02:17:49.306930,Food,Flipkart,960.95,UPI
2609,2025-05-23 03:36:18.577857,Transport,Flipkart,4774.06,Debit Card
2610,2025-05-23 04:54:47.848784,Entertainment,Reliance,3703.93,Cash
2611,2025-05-23 06:13:17.119711,Travel,Zomato,3685.31,UPI
2612,2025-05-23 07:31:46.390639,Travel,Zomato,408.87,UPI
2613,2025-05-23 08:50:15.661566,Transport,Netflix,4481.73,Credit Card
2614,2025-05-23 10:08:44.932493,Entertainment,Reliance,2246.49,Credit Card
2615,2025-05-23 11:27:14.203420,Healthcare,Myntra,3315.6,Credit Card
2616,2025-05-23 12:45:43.474347,Entertainment,Swiggy,4800.46,Debit Card
2617,2025-05-23 14:04:12.745274,Healthcare,Amazon,545.06,UPI
2618,2025-05-23 15:22:42.016201,Education,Swiggy,2437.27,Debit Card
2619,2025-05-23 16:41:11.287128,Shopping,Amazon,295.58,UPI
2620,2025-05-23 17:59:40.558055,Education,Local Store,2522.75,Cash
2621,2025-05-23 19:18:09.828982,Education,Local Store,1298.68,Debit Card
2622,2025-05-23 20:36:39.099909,Shopping,Reliance,4559.77,UPI
2623,2025-05-23 21:55:08.370837,Entertainment,Local Store,2022.54,Credit Card
2624,2025-05-23 23:13:37.641764,Travel,Airtel,24010.57,Credit Card
2625,2025-05-24 00:32:06.912691,Entertainment,Netflix,4308.42,Cash
2626,2025-05-24 01:50:36.183618,Healthcare,Zomato,4919.27,Debit Card
2627,2025-05-24 03:09:05.454545,Transport,Airtel,2543.91,UPI
2628,2025-05-24 04:27:34.725472,Healthcare,Swiggy,2306.0,Credit Card
2629,2025-05-24 05:46:03.996399,Transport,Swiggy,424.91,UPI
2630,2025-05-24 07:04:33.267326,Education,Local Store,113.06,Debit Card
2631,2025-05-24 08:23:02.538253,Shopping,Zomato,3063.57,Credit Card
2632,2025-05-24 09:41:31.809180,Education,Netflix,374.05,Cash
2633,2025-05-24 11:00:01.080108,Food,Amazon,1932.88,Cash
2634,2025-05-24 12:18:30.351035,Entertainment,Airtel,67.85,Debit Card
2635,2025-05-24 13:36:59.621962,Transport,Netflix,3095.38,Debit Card
2636,2025-05-24 14:55:28.892889,Healthcare,Uber,2155.81,UPI
2637,2025-05-24 16:13:58.163816,Shopping,Flipkart,678.75,Cash
2638,2025-05-24 17:32:27.434743,Transport,Local Store,1517.02,Debit Card
2639,2025-05-24 18:50:56.705670,Healthcare,Amazon,2869.82,Debit Card
2640,2025-05-24 20:09:25.976597,Entertainment,Uber,3300.73,Cash
2641,2025-05-24 21:27:55.247524,Education,Amazon,2338.56,UPI
2642,2025-05-24 22:46:24.518451,Entertainment,Amazon,4029.6,UPI
2643,2025-05-25 00:04:53.789378,Bills,Local Store,606.58,Cash
2644,2025-05-25 01:23:23.060306,Food,Amazon,468.5,Cash
2645,2025-05-25 02:41:52.331233,Bills,Netflix,269.01,Cash
2646,2025-05-25 04:00:21.602160,Shopping,Netflix,2702.35,Cash
2647,2025-05-25 05:18:50.873087,Transport,Uber,3545.85,Cash
2648,2025-05-25 06:37:20.144014,Shopping,Swiggy,696.08,Debit Card
2649,2025-05-25 07:55:49.414941,Education,Zomato,3212.78,Credit Card
2650,2025-05-25 09:14:18.685868,Healthcare,Airtel,2410.89,Cash
2651,2025-05-25 10:32:47.956795,Entertainment,Airtel,4937.36,Credit Card
2652,2025-05-25 11:51:17.227722,Bills,Myntra,3601.49,UPI
2653,2025-05-25 13:09:46.498649,Travel,Local Store,3304.49,Debit Card
2654,2025-05-25 14:28:15.769576,Bills,Reliance,2873.73,Credit Card
2655,2025-05-25 15:46:45.040504,Education,Reliance,4986.96,UPI
2656,2025-05-25 17:05:14.311431,Bills,Uber,4903.27,UPI
2657,2025-05-25 18:23:43.582358,Education,Amazon,2713.67,UPI
2658,2025-05-25 19:42:12.853285,Travel,Amazon,2303.16,Cash
2659,2025-05-25 21:00:42.124212,Shopping,Local Store,2337.47,Debit Card
2660,2025-05-25 22:19:11.395139,Entertainment,Flipkart,2170.29,UPI
2661,2025-05-25 23:37:40.666066,Transport,Swiggy,2680.42,Cash
2662,2025-05-26 00:56:09.936993,Healthcare,Myntra,1404.24,Credit Card
2663,2025-05-26 02:14:39.207920,Transport,Netflix,4637.6,Debit Card
2664,2025-05-26 03:33:08.478847,Shopping,Amazon,2476.64,Credit Card
2665,2025-05-26 04:51:37.749774,Healthcare,Myntra,4217.94,Credit Card
2666,2025-05-26 06:10:07.020702,Bills,Airtel,2402.75,Cash
2667,2025-05-26 07:28:36.291629,Travel,Flipkart,3605.54,Credit Card
2668,2025-05-26 08:47:05.562556,Travel,Netflix,1717.57,Debit Card
2669,2025-05-26 10:05:34.833483,Food,Local Store,3142.79,Credit Card
2670,2025-05-26 11:24:04.104410,Shopping,Myntra,2516.94,Cash
2671,2025-05-26 12:42:33.375337,Shopping,Uber,1867.22,UPI
2672,2025-05-26 14:01:02.646264,Entertainment,Netflix,4413.7,Cash
2673,2025-05-26 15:19:31.917191,Transport,Local Store,607.92,UPI
2674,2025-05-26 16:38:01.188118,Shopping,Reliance,2460.27,Credit Card
2675,2025-05-26 17:56:30.459045,Shopping,Local Store,1012.13,UPI
2676,2025-05-26 19:14:59.729972,Bills,Local Store,4312.22,Cash
2677,2025-05-26 20:33:29.000900,Bills,Netflix,1304.67,Cash
2678,2025-05-26 21:51:58.271827,Healthcare,Flipkart,3185.48,Debit Card
2679,2025-05-26 23:10:27.542754,Education,Netflix,869.54,Debit Card
2680,2025-05-27 00:28:56.813681,Education,Zomato,2054.32,UPI
2681,2025-05-27 01:47:26.084608,Food,Swiggy,4501.82,UPI
2682,2025-05-27 03:05:55.355535,Education,Flipkart,872.02,Debit Card
2683,2025-05-27 04:24:24.626462,Entertainment,Uber,3332.82,Credit Card
2684,2025-05-27 05:42:53.897389,Food,Flipkart,1062.33,Debit Card
2685,2025-05-27 07:01:23.168316,Healthcare,Airtel,2107.96,Credit Card
2686,2025-05-27 08:19:52.439243,Bills,Uber,2726.05,UPI
2687,2025-05-27 09:38:21.710171,Education,Reliance,2907.67,UPI
2688,2025-05-27 10:56:50.981098,Transport,Netflix,3032.43,Cash
2689,2025-05-27 12:15:20.252025,Bills,Local Store,3218.65,Cash
2690,2025-05-27 13:33:49.522952,Travel,Netflix,1395.26,Credit Card
2691,2025-05-27 14:52:18.793879,Entertainment,Airtel,2036.77,Credit Card
2692,2025-05-27 16:10:48.064806,Bills,Myntra,234.73,Debit Card
2693,2025-05-27 17:29:17.335733,Entertainment,Airtel,3855.35,Credit Card
2694,2025-05-27 18:47:46.606660,Entertainment,Zomato,4193.64,UPI
2695,2025-05-27 20:06:15.877587,Entertainment,Local Store,1036.22,UPI
2696,2025-05-27 21:24:45.148514,Healthcare,Local Store,1047.15,UPI
2697,2025-05-27 22:43:14.419441,Entertainment,Amazon,258.08,Cash
2698,2025-05-28 00:01:43.690369,Entertainment,Myntra,4853.4,Credit Card
2699,2025-05-28 01:20:12.961296,Travel,Amazon,4045.57,Credit Card
2700,2025-05-28 02:38:42.232223,Transport,Reliance,1835.48,Cash
2701,2025-05-28 03:57:11.503150,Food,Swiggy,2435.45,Cash
2702,2025-05-28 05:15:40.774077,Shopping,Swiggy,1495.24,Cash
2703,2025-05-28 06:34:10.045004,Travel,Netflix,3006.36,UPI
2704,2025-05-28 07:52:39.315931,Food,Swiggy,3600.68,Credit Card
2705,2025-05-28 09:11:08.586858,Entertainment,Local Store,2264.47,Debit Card
2706,2025-05-28 10:29:37.857785,Transport,Airtel,4374.29,Debit Card
2707,2025-05-28 11:48:07.128712,Bills,Myntra,2609.28,Credit Card
2708,2025-05-28 13:06:36.399639,Transport,Netflix,764.05,Credit Card
2709,2025-05-28 14:25:05.670567,Travel,Netflix,3130.34,Cash
2710,2025-05-28 15:43:34.941494,Entertainment,Myntra,2338.04,Cash
2711,2025-05-28 17:02:04.212421,Transport,Local Store,4681.58,UPI
2712,2025-05-28 18:20:33.483348,Education,Reliance,1989.87,Cash
2713,2025-05-28 19:39:02.754275,Transport,Reliance,2044.19,Credit Card
2714,2025-05-28 20:57:32.025202,Entertainment,Netflix,3271.33,UPI
2715,2025-05-28 22:16:01.296129,Healthcare,Reliance,2658.58,Debit Card
2716,2025-05-28 23:34:30.567056,Education,Local Store,1903.53,Credit Card
2717,2025-05-29 00:52:59.837983,Transport,Zomato,4949.38,Debit Card
2718,2025-05-29 02:11:29.108910,Shopping,Zomato,1545.82,Credit Card
2719,2025-05-29 03:29:58.379837,Shopping,Amazon,1423.77,Credit Card
2720,2025-05-29 04:48:27.650765,Transport,Flipkart,4328.92,UPI
2721,2025-05-29 06:06:56.921692,Healthcare,Uber,66.7,UPI
2722,2025-05-29 07:25:26.192619,Bills,Swiggy,1046.2,Cash
2723,2025-05-29 08:43:55.463546,Entertainment,Reliance,2972.71,Credit Card
2724,2025-05-29 10:02:24.734473,Shopping,Zomato,854.13,Credit Card
2725,2025-05-29 11:20:54.005400,Bills,Airtel,4929.73,UPI
2726,2025-05-29 12:39:23.276327,Transport,Myntra,2347.77,Debit Card
2727,2025-05-29 13:57:52.547254,Travel,Flipkart,3006.95,Cash
2728,2025-05-29 15:16:21.818181,Bills,Amazon,843.85,Credit Card
2729,2025-05-29 16:34:51.089108,Education,Uber,1482.42,UPI
2730,2025-05-29 17:53:20.360036,Food,Zomato,3092.39,Credit Card
2731,2025-05-29 19:11:49.630963,Shopping,Amazon,2770.29,UPI
2732,2025-05-29 20:30:18.901890,Transport,Flipkart,3932.6,Cash
2733,2025-05-29 21:48:48.172817,Travel,Myntra,1382.7,Debit Card
2734,2025-05-29 23:07:17.443744,Entertainment,Swiggy,3285.03,Credit Card
2735,2025-05-30 00:25:46.714671,Travel,Zomato,1490.33,Credit Card
2736,2025-05-30 01:44:15.985598,Healthcare,Myntra,2954.43,Cash
2737,2025-05-30 03:02:45.256525,Education,Uber,3044.9,Debit Card
2738,2025-05-30 04:21:14.527452,Transport,Reliance,653.1,Credit Card
2739,2025-05-30 05:39:43.798379,Entertainment,Flipkart,2765.73,Cash
2740,2025-05-30 06:58:13.069306,Healthcare,Uber,109.09,Credit Card
2741,2025-05-30 08:16:42.340234,Healthcare,Swiggy,2530.99,Credit Card
2742,2025-05-30 09:35:11.611161,Transport,Myntra,3502.73,Cash
2743,2025-05-30 10:53:40.882088,Education,Local Store,410.52,Cash
2744,2025-05-30 12:12:10.153015,Bills,Swiggy,4696.62,UPI
2745,2025-05-30 13:30:39.423942,Bills,Netflix,2320.84,UPI
2746,2025-05-30 14:49:08.694869,Healthcare,Zomato,4695.16,Credit Card
2747,2025-05-30 16:07:37.965796,Bills,Reliance,581.62,Cash
2748,2025-05-30 17:26:07.236723,Food,Flipkart,4752.02,Debit Card
2749,2025-05-30 18:44:36.507650,Healthcare,Airtel,590.53,Debit Card
2750,2025-05-30 20:03:05.778577,Healthcare,Myntra,2334.4,Credit Card
2751,2025-05-30 21:21:35.049504,Entertainment,Local Store,4693.06,UPI
2752,2025-05-30 22:40:04.320432,Bills,Airtel,1201.91,Cash
2753,2025-05-30 23:58:33.591359,Education,Zomato,222.19,Cash
2754,2025-05-31 01:17:02.862286,Healthcare,Zomato,3975.9,UPI
2755,2025-05-31 02:35:32.133213,Travel,Flipkart,2999.62,Cash
2756,2025-05-31 03:54:01.404140,Education,Local Store,2593.91,Credit Card
2757,2025-05-31 05:12:30.675067,Food,Zomato,220.0,Cash
2758,2025-05-31 06:30:59.945994,Entertainment,Airtel,3283.49,Cash
2759,2025-05-31 07:49:29.216921,Transport,Local Store,899.54,UPI
2760,2025-05-31 09:07:58.487848,Education,Airtel,4659.42,UPI
2761,2025-05-31 10:26:27.758775,Healthcare,Swiggy,3444.35,Debit Card
2762,2025-05-31 11:44:57.029702,Food,Uber,3549.82,Credit Card
2763,2025-05-31 13:03:26.300630,Shopping,Local Store,1201.27,UPI
2764,2025-05-31 14:21:55.571557,Food,Amazon,4409.73,UPI
2765,2025-05-31 15:40:24.842484,Food,Uber,2711.78,UPI
2766,2025-05-31 16:58:54.113411,Entertainment,Uber,4292.57,Cash
2767,2025-05-31 18:17:23.384338,Transport,Local Store,1391.19,Credit Card
2768,2025-05-31 19:35:52.655265,Shopping,Reliance,3789.54,Credit Card
2769,2025-05-31 20:54:21.926192,Bills,Zomato,2894.11,Cash
2770,2025-05-31 22:12:51.197119,Bills,Swiggy,289.68,Cash
2771,2025-05-31 23:31:20.468046,Education,Reliance,2056.44,UPI
2772,2025-06-01 00:49:49.738973,Food,Reliance,960.36,Debit Card
2773,2025-06-01 02:08:19.009900,Travel,Amazon,1827.91,Debit Card
2774,2025-06-01 03:26:48.280828,Entertainment,Myntra,1947.59,Credit Card
2775,2025-06-01 04:45:17.551755,Travel,Local Store,2400.9,Debit Card
2776,2025-06-01 06:03:46.822682,Entertainment,Airtel,3021.44,UPI
2777,2025-06-01 07:22:16.093609,Bills,Zomato,2876.34,Cash
2778,2025-06-01 08:40:45.364536,Education,Reliance,243.01,Credit Card
2779,2025-06-01 09:59:14.635463,Education,Swiggy,3765.91,Credit Card
2780,2025-06-01 11:17:43.906390,Education,Myntra,4748.46,Cash
2781,2025-06-01 12:36:13.177317,Shopping,Amazon,1775.97,Debit Card
2782,2025-06-01 13:54:42.448244,Transport,Netflix,939.75,Credit Card
2783,2025-06-01 15:13:11.719171,Shopping,Zomato,2723.01,Cash
2784,2025-06-01 16:31:40.990099,Healthcare,Netflix,3539.32,Cash
2785,2025-06-01 17:50:10.261026,Healthcare,Uber,3410.58,Debit Card
2786,2025-06-01 19:08:39.531953,Travel,Reliance,3079.94,Debit Card
2787,2025-06-01 20:27:08.802880,Transport,Flipkart,773.85,UPI
2788,2025-06-01 21:45:38.073807,Bills,Zomato,4192.28,Debit Card
2789,2025-06-01 23:04:07.344734,Transport,Airtel,2156.83,Debit Card
2790,2025-06-02 00:22:36.615661,Entertainment,Myntra,1146.27,Cash
2791,2025-06-02 01:41:05.886588,Healthcare,Swiggy,477.02,Credit Card
2792,2025-06-02 02:59:35.157515,Food,Zomato,11887.17,Cash
2793,2025-06-02 04:18:04.428442,Food,Airtel,3108.97,UPI
2794,2025-06-02 05:36:33.699369,Bills,Local Store,3343.62,Cash
2795,2025-06-02 06:55:02.970297,Entertainment,Netflix,4815.55,UPI
2796,2025-06-02 08:13:32.241224,Travel,Local Store,808.08,Debit Card
2797,2025-06-02 09:32:01.512151,Shopping,Myntra,4929.58,Credit Card
2798,2025-06-02 10:50:30.783078,Entertainment,Amazon,3290.65,Credit Card
2799,2025-06-02 12:09:00.054005,Food,Reliance,2298.43,Cash
2800,2025-06-02 13:27:29.324932,Food,Zomato,4446.56,Credit Card
2801,2025-06-02 14:45:58.595859,Travel,Flipkart,3487.67,UPI
2802,2025-06-02 16:04:27.866786,Healthcare,Netflix,1776.15,UPI
2803,2025-06-02 17:22:57.137713,Entertainment,Netflix,4426.22,Debit Card
2804,2025-06-02 18:41:26.408640,Entertainment,Zomato,3349.75,Cash
2805,2025-06-02 19:59:55.679567,Food,Uber,3509.24,Debit Card
2806,2025-06-02 21:18:24.950495,Shopping,Local Store,4487.13,Credit Card
2807,2025-06-02 22:36:54.221422,Bills,Netflix,2269.66,Debit Card
2808,2025-06-02 23:55:23.492349,Education,Airtel,3301.68,Credit Card
2809,2025-06-03 01:13:52.763276,Bills,Swiggy,3736.21,UPI
2810,2025-06-03 02:32:22.034203,Entertainment,Reliance,2297.0,Cash
2811,2025-06-03 03:50:51.305130,Bills,Netflix,463.09,Cash
2812,2025-06-03 05:09:20.576057,Food,Airtel,3868.63,Debit Card
2813,2025-06-03 06:27:49.846984,Food,Myntra,286.69,Credit Card
2814,2025-06-03 07:46:19.117911,Travel,Myntra,3603.68,UPI
2815,2025-06-03 09:04:48.388838,Entertainment,Reliance,4558.83,Credit Card
2816,2025-06-03 10:23:17.659765,Travel,Uber,1767.5,Debit Card
2817,2025-06-03 11:41:46.930693,Entertainment,Flipkart,555.21,Credit Card
2818,2025-06-03 13:00:16.201620,Education,Reliance,1202.68,UPI
2819,2025-06-03 14:18:45.472547,Education,Amazon,2833.29,Debit Card
2820,2025-06-03 15:37:14.743474,Healthcare,Uber,4716.17,UPI
2821,2025-06-03 16:55:44.014401,Entertainment,Netflix,2585.8,Debit Card
2822,2025-06-03 18:14:13.285328,Shopping,Reliance,608.05,Cash
2823,2025-06-03 19:32:42.556255,Bills,Local Store,3157.53,Credit Card
2824,2025-06-03 20:51:11.827182,Entertainment,Myntra,3677.58,UPI
2825,2025-06-03 22:09:41.098109,Transport,Airtel,1996.75,UPI
2826,2025-06-03 23:28:10.369036,Healthcare,Reliance,3621.49,Credit Card
2827,2025-06-04 00:46:39.639963,Transport,Local Store,1657.87,UPI
2828,2025-06-04 02:05:08.910891,Food,Uber,3956.0,UPI
2829,2025-06-04 03:23:38.181818,Education,Amazon,1738.31,UPI
2830,2025-06-04 04:42:07.452745,Bills,Airtel,1317.73,Cash
2831,2025-06-04 06:00:36.723672,Entertainment,Swiggy,4401.95,UPI
2832,2025-06-04 07:19:05.994599,Transport,Amazon,2764.94,Cash
2833,2025-06-04 08:37:35.265526,Bills,Netflix,1461.52,Credit Card
2834,2025-06-04 09:56:04.536453,Food,Local Store,4678.68,Cash
2835,2025-06-04 11:14:33.807380,Education,Reliance,3469.71,UPI
2836,2025-06-04 12:33:03.078307,Shopping,Reliance,1142.47,UPI
2837,2025-06-04 13:51:32.349234,Healthcare,Zomato,3092.48,UPI
2838,2025-06-04 15:10:01.620162,Bills,Myntra,4358.28,Cash
2839,2025-06-04 16:28:30.891089,Bills,Netflix,3495.96,Debit Card
2840,2025-06-04 17:47:00.162016,Shopping,Local Store,1261.56,Debit Card
2841,2025-06-04 19:05:29.432943,Bills,Reliance,3261.8,Credit Card
2842,2025-06-04 20:23:58.703870,Food,Swiggy,3114.84,Credit Card
2843,2025-06-04 21:42:27.974797,Food,Airtel,4113.18,Credit Card
2844,2025-06-04 23:00:57.245724,Shopping,Netflix,931.76,UPI
2845,2025-06-05 00:19:26.516651,Healthcare,Uber,3513.19,Debit Card
2846,2025-06-05 01:37:55.787578,Entertainment,Swiggy,185.48,Debit Card
2847,2025-06-05 02:56:25.058505,Transport,Airtel,3496.07,Credit Card
2848,2025-06-05 04:14:54.329432,Entertainment,Flipkart,4804.16,Debit Card
2849,2025-06-05 05:33:23.600360,Bills,Myntra,913.22,Credit Card
2850,2025-06-05 06:51:52.871287,Transport,Netflix,1590.93,UPI
2851,2025-06-05 08:10:22.142214,Travel,Local Store,2935.21,Debit Card
2852,2025-06-05 09:28:51.413141,Shopping,Amazon,3675.36,UPI
2853,2025-06-05 10:47:20.684068,Shopping,Airtel,1754.64,UPI
2854,2025-06-05 12:05:49.954995,Healthcare,Uber,3338.08,Debit Card
2855,2025-06-05 13:24:19.225922,Transport,Reliance,4501.43,Cash
2856,2025-06-05 14:42:48.496849,Food,Amazon,3646.47,Credit Card
2857,2025-06-05 16:01:17.767776,Transport,Swiggy,3569.56,Debit Card
2858,2025-06-05 17:19:47.038703,Bills,Myntra,1940.75,UPI
2859,2025-06-05 18:38:16.309630,Food,Local Store,4561.58,Credit Card
2860,2025-06-05 19:56:45.580558,Education,Amazon,1422.75,UPI
2861,2025-06-05 21:15:14.851485,Education,Uber,1066.14,Credit Card
2862,2025-06-05 22:33:44.122412,Travel,Airtel,1852.91,Debit Card
2863,2025-06-05 23:52:13.393339,Education,Local Store,3268.27,UPI
2864,2025-06-06 01:10:42.664266,Shopping,Flipkart,4315.31,Credit Card
2865,2025-06-06 02:29:11.935193,Transport,Reliance,703.79,Credit Card
