transaction_id,date,category,merchant,amount,payment_method,day,month,year,day_of_week,is_weekend,amount_log,category_avg_amount,amount_vs_category_avg,category_encoded,merchant_encoded,payment_encoded,anomaly_prediction,anomaly_score,is_anomaly
447,2025-01-25 07:25:34.833483,Shopping,Netflix,3485.63,UPI,25,1,2025,5,1,8.156690932643118,2582.691050488599,1.3496116770686069,5,5,3,1,0.059642801603114304,0
448,2025-01-25 08:44:04.104410,Healthcare,Reliance,3850.16,Credit Card,25,1,2025,5,1,8.25612968060179,2581.179936457506,1.4916278968463093,4,6,1,1,0.06976483496185826,0
449,2025-01-25 10:02:33.375337,Education,Amazon,4483.08,UPI,25,1,2025,5,1,8.4082886252461,2582.3797758206565,1.7360266069212529,1,1,3,1,0.022944711311341015,0
450,2025-01-25 11:21:02.646264,Healthcare,Swiggy,1804.99,Credit Card,25,1,2025,5,1,7.498864196863041,2581.179936457506,0.6992887146322803,4,7,1,1,0.07105597545181819,0
451,2025-01-25 12:39:31.917191,Healthcare,Zomato,4759.81,Debit Card,25,1,2025,5,1,8.468173100815749,2581.179936457506,1.8440442422361756,4,9,2,1,0.0166600193702251,0
452,2025-01-25 13:58:01.188118,Healthcare,Zomato,3204.54,Cash,25,1,2025,5,1,8.072635841901944,2581.179936457506,1.2415019792839446,4,9,0,1,0.036082102110880365,0
453,2025-01-25 15:16:30.459045,Healthcare,Airtel,3949.12,Debit Card,25,1,2025,5,1,8.281501237180548,2581.179936457506,1.529966952021136,4,0,2,1,0.05719482942462839,0
454,2025-01-25 16:34:59.729972,Healthcare,Netflix,3513.86,UPI,25,1,2025,5,1,8.16475497414857,2581.179936457506,1.3613386460854544,4,5,3,1,0.060874616410053206,0
455,2025-01-25 17:53:29.000900,Bills,Myntra,1067.58,UPI,25,1,2025,5,1,6.974085943271413,2588.439496459481,0.4124415507722924,0,4,3,1,0.019696196872959426,0
456,2025-01-25 19:11:58.271827,Shopping,Local Store,403.62,Debit Card,25,1,2025,5,1,6.002948355049268,2582.691050488599,0.1562788549267796,5,3,2,1,0.02797362050688934,0
457,2025-01-25 20:30:27.542754,Healthcare,Local Store,3645.12,Debit Card,25,1,2025,5,1,8.201418867478125,2581.179936457506,1.4121913581130183,4,3,2,1,0.07733019583240619,0
458,2025-01-25 21:48:56.813681,Travel,Uber,2579.71,UPI,25,1,2025,5,1,7.855819833855245,2612.472435275081,0.9874592225997472,7,8,3,1,0.03591217390471302,0
459,2025-01-25 23:07:26.084608,Shopping,Reliance,3525.96,Debit Card,25,1,2025,5,1,8.168191589088668,2582.691050488599,1.365227172383995,5,6,2,1,0.06916554997235824,0
460,2025-01-26 00:25:55.355535,Shopping,Amazon,2410.37,Credit Card,26,1,2025,6,1,7.787950329700124,2582.691050488599,0.933278488553248,5,1,1,1,0.06101814909319625,0
461,2025-01-26 01:44:24.626462,Transport,Swiggy,1595.56,Credit Card,26,1,2025,6,1,7.37560659365973,2469.707294213529,0.6460522685171488,6,7,1,1,0.05301544327066521,0
462,2025-01-26 03:02:53.897389,Bills,Uber,1460.84,UPI,26,1,2025,6,1,7.287451195196339,2588.439496459481,0.5643709277339363,0,8,3,1,0.014639875945393954,0
463,2025-01-26 04:21:23.168316,Healthcare,Zomato,3666.13,UPI,26,1,2025,6,1,8.20716461876555,2581.179936457506,1.42033104636305,4,9,3,1,0.03216233568081106,0
464,2025-01-26 05:39:52.439243,Food,Amazon,1420.06,Debit Card,26,1,2025,6,1,7.259158350991767,2555.6312885375496,0.5556591854111412,3,1,2,1,0.049804339249256424,0
465,2025-01-26 06:58:21.710171,Entertainment,Flipkart,3587.65,Debit Card,26,1,2025,6,1,8.18553136619159,2666.7235731225296,1.3453400405498857,2,2,2,1,0.056598652302290775,0
466,2025-01-26 08:16:50.981098,Education,Netflix,13243.08,Cash,26,1,2025,6,1,9.49130593912005,2582.3797758206565,5.128246481790801,1,5,0,-1,-0.02068092681232958,1
467,2025-01-26 09:35:20.252025,Travel,Swiggy,3865.95,Credit Card,26,1,2025,6,1,8.26022136160387,2612.472435275081,1.479805087242168,7,7,1,1,0.03688085028709076,0
468,2025-01-26 10:53:49.522952,Food,Flipkart,756.91,UPI,26,1,2025,6,1,6.630564645083756,2555.6312885375496,0.2961733969195294,3,2,3,1,0.020270835332564685,0
469,2025-01-26 12:12:18.793879,Bills,Myntra,1064.65,UPI,26,1,2025,6,1,6.971340220607248,2588.439496459481,0.4113095946249659,0,4,3,1,0.014357517429220423,0
470,2025-01-26 13:30:48.064806,Entertainment,Netflix,3445.26,UPI,26,1,2025,6,1,8.145044864038548,2666.7235731225296,1.291944929997324,2,5,3,1,0.053068715065653804,0
471,2025-01-26 14:49:17.335733,Bills,Amazon,2823.14,UPI,26,1,2025,6,1,7.945959172455151,2588.439496459481,1.0906725862673423,0,1,3,1,0.02831179544706952,0
472,2025-01-26 16:07:46.606660,Travel,Netflix,1059.2,Cash,26,1,2025,6,1,6.966212848553706,2612.472435275081,0.4054396845295216,7,5,0,1,0.023982350475632686,0
473,2025-01-26 17:26:15.877587,Shopping,Uber,4518.99,Credit Card,26,1,2025,6,1,8.41626506043445,2582.691050488599,1.749721477195303,5,8,1,1,0.029816770336129617,0
474,2025-01-26 18:44:45.148514,Entertainment,Airtel,1415.92,Cash,26,1,2025,6,1,7.256240780792743,2666.7235731225296,0.5309586693839684,2,0,0,1,0.02419310028918742,0
475,2025-01-26 20:03:14.419441,Shopping,Uber,2134.3,Credit Card,26,1,2025,6,1,7.6663624310138685,2582.691050488599,0.8263861059170158,5,8,1,1,0.0600042272569391,0
476,2025-01-26 21:21:43.690369,Travel,Myntra,1051.33,UPI,26,1,2025,6,1,6.958762032320722,2612.472435275081,0.4024272125532684,7,4,3,1,0.016302875225632008,0
477,2025-01-26 22:40:12.961296,Food,Reliance,1970.74,Credit Card,26,1,2025,6,1,7.586671680628369,2555.6312885375496,0.7711362780848362,3,6,1,1,0.06476602458706582,0
478,2025-01-26 23:58:42.232223,Travel,Flipkart,2483.65,UPI,26,1,2025,6,1,7.817887083540708,2612.472435275081,0.9506894566481746,7,2,3,1,0.03137697885917834,0
479,2025-01-27 01:17:11.503150,Food,Uber,1511.47,Cash,27,1,2025,0,0,7.321499354997543,2555.6312885375496,0.5914272558718489,3,8,0,1,0.05917252910015658,0
480,2025-01-27 02:35:40.774077,Entertainment,Airtel,3857.01,Credit Card,27,1,2025,0,0,8.257906785478903,2666.7235731225296,1.446347885050469,2,0,1,1,0.06278807687676813,0
481,2025-01-27 03:54:10.045004,Entertainment,Reliance,1999.97,Debit Card,27,1,2025,0,0,7.601387341967596,2666.7235731225296,0.7499727456408944,2,6,2,1,0.08838805640038999,0
482,2025-01-27 05:12:39.315931,Healthcare,Uber,3661.07,Credit Card,27,1,2025,0,0,8.205783840289337,2581.179936457506,1.4183707025960268,4,8,1,1,0.07708872028424962,0
483,2025-01-27 06:31:08.586858,Bills,Zomato,1075.01,UPI,27,1,2025,0,0,6.981015034358841,2588.439496459481,0.4153120061219975,0,9,3,1,0.011765052439959844,0
484,2025-01-27 07:49:37.857785,Healthcare,Airtel,1916.33,Debit Card,27,1,2025,0,0,7.558688872205532,2581.179936457506,0.7424240259011282,4,0,2,1,0.06847246110551419,0
485,2025-01-27 09:08:07.128712,Bills,Flipkart,89.89,UPI,27,1,2025,0,0,4.509649984130679,2588.439496459481,0.0347274874004021,0,2,3,-1,-0.03187798377388418,1
486,2025-01-27 10:26:36.399639,Healthcare,Swiggy,3805.26,Debit Card,27,1,2025,0,0,8.244402358712556,2581.179936457506,1.474232751561854,4,7,2,1,0.08169267938023261,0
487,2025-01-27 11:45:05.670567,Shopping,Local Store,3148.14,Debit Card,27,1,2025,0,0,8.054884678671044,2582.691050488599,1.2189378978970125,5,3,2,1,0.08896365169840992,0
488,2025-01-27 13:03:34.941494,Entertainment,Reliance,4098.23,Credit Card,27,1,2025,0,0,8.318554430176805,2666.7235731225296,1.5368034547357623,2,6,1,1,0.07647439583755544,0
489,2025-01-27 14:22:04.212421,Food,Zomato,2305.27,Credit Card,27,1,2025,0,0,7.743386779837956,2555.6312885375496,0.9020354424128146,3,9,1,1,0.06992614199758163,0
490,2025-01-27 15:40:33.483348,Bills,Swiggy,4008.72,Debit Card,27,1,2025,0,0,8.296476692426296,2588.439496459481,1.548701449457562,0,7,2,1,0.05278405719172963,0
491,2025-01-27 16:59:02.754275,Travel,Amazon,3255.53,Debit Card,27,1,2025,0,0,8.088417490288565,2612.472435275081,1.2461490333991632,7,1,2,1,0.05886642565594036,0
492,2025-01-27 18:17:32.025202,Bills,Airtel,67.88,Debit Card,27,1,2025,0,0,4.232365860119475,2588.439496459481,0.0262242946349905,0,0,2,-1,-0.045794036188461784,1
493,2025-01-27 19:36:01.296129,Food,Zomato,1305.79,UPI,27,1,2025,0,0,7.1753290274172565,2555.6312885375496,0.5109461626396167,3,9,3,1,0.04694907577949681,0
494,2025-01-27 20:54:30.567056,Healthcare,Netflix,2494.76,Credit Card,27,1,2025,0,0,7.822348571020087,2581.179936457506,0.9665192126914984,4,5,1,1,0.08928838598092503,0
495,2025-01-27 22:12:59.837983,Bills,Amazon,3112.5,UPI,27,1,2025,0,0,8.043502774312506,2588.439496459481,1.2024619483118455,0,1,3,1,0.04328214399499597,0
496,2025-01-27 23:31:29.108910,Education,Amazon,374.67,Credit Card,27,1,2025,0,0,5.928711098446764,2582.3797758206565,0.1450871027987869,1,1,1,1,0.01955933651685371,0
497,2025-01-28 00:49:58.379837,Shopping,Reliance,3540.15,Cash,28,1,2025,1,0,8.172206812129701,2582.691050488599,1.3707214416258835,5,6,0,1,0.07618445817806052,0
498,2025-01-28 02:08:27.650765,Entertainment,Airtel,2740.5,UPI,28,1,2025,1,0,7.916260494844103,2666.7235731225296,1.027665569697981,2,0,3,1,0.060042857940372785,0
499,2025-01-28 03:26:56.921692,Food,Zomato,2652.61,Credit Card,28,1,2025,1,0,7.883676256091223,2555.6312885375496,1.0379470668939674,3,9,1,1,0.07336540110797518,0
500,2025-01-28 04:45:26.192619,Entertainment,Myntra,1495.63,Debit Card,28,1,2025,1,0,7.310971192881674,2666.7235731225296,0.5608492815206683,2,4,2,1,0.08914110734441438,0
501,2025-01-28 06:03:55.463546,Education,Zomato,2994.37,Debit Card,28,1,2025,1,0,8.00482304215126,2582.3797758206565,1.1595389756521837,1,9,2,1,0.06940807957119954,0
502,2025-01-28 07:22:24.734473,Bills,Uber,186.09,Credit Card,28,1,2025,1,0,5.231589784497327,2588.439496459481,0.0718927370156952,0,8,1,-1,-0.006093882075799306,1
503,2025-01-28 08:40:54.005400,Bills,Amazon,370.27,Debit Card,28,1,2025,1,0,5.916929560719734,2588.439496459481,0.1430475777032697,0,1,2,1,0.015873054331833614,0
504,2025-01-28 09:59:23.276327,Travel,Flipkart,3682.66,Debit Card,28,1,2025,1,0,8.211662102128066,2612.472435275081,1.4096454953072963,7,2,2,1,0.06324690963582169,0
505,2025-01-28 11:17:52.547254,Education,Amazon,1643.36,Cash,28,1,2025,1,0,7.40510652974611,2582.3797758206565,0.6363742526901394,1,1,0,1,0.060228603841527506,0
506,2025-01-28 12:36:21.818181,Food,Amazon,1767.49,Cash,28,1,2025,1,0,7.477881354120077,2555.6312885375496,0.6916060262399744,3,1,0,1,0.07137710748528803,0
507,2025-01-28 13:54:51.089108,Travel,Local Store,1081.51,Cash,28,1,2025,1,0,6.9870376977092645,2612.472435275081,0.4139794875524197,7,3,0,1,0.04785099892876732,0
508,2025-01-28 15:13:20.360036,Shopping,Netflix,2255.82,UPI,28,1,2025,1,0,7.721712021754155,2582.691050488599,0.8734378041745409,5,5,3,1,0.08576200209989104,0
509,2025-01-28 16:31:49.630963,Travel,Myntra,307.37,Cash,28,1,2025,1,0,5.7313003606929405,2612.472435275081,0.1176548299035489,7,4,0,1,0.008630208697604669,0
510,2025-01-28 17:50:18.901890,Transport,Swiggy,1536.8,Cash,28,1,2025,1,0,7.33810810259808,2469.707294213529,0.6222599753422963,6,7,0,1,0.0646851922441335,0
511,2025-01-28 19:08:48.172817,Food,Swiggy,2659.26,Cash,28,1,2025,1,0,7.886179141359978,2555.6312885375496,1.0405491636947957,3,7,0,1,0.07976065299707147,0
512,2025-01-28 20:27:17.443744,Transport,Netflix,2354.88,Credit Card,28,1,2025,1,0,7.76466960968823,2469.707294213529,0.9535057071408556,6,5,1,1,0.09159058035368489,0
513,2025-01-28 21:45:46.714671,Education,Amazon,4998.36,Debit Card,28,1,2025,1,0,8.517065183223538,2582.3797758206565,1.9355634855882369,1,1,2,1,0.02079602951422621,0
514,2025-01-28 23:04:15.985598,Healthcare,Swiggy,1974.39,Credit Card,28,1,2025,1,0,7.588521126195343,2581.179936457506,0.7649176146587116,4,7,1,1,0.09777505111155693,0
515,2025-01-29 00:22:45.256525,Transport,Airtel,1965.65,Cash,29,1,2025,2,0,7.584086866613521,2469.707294213529,0.7959040347030094,6,0,0,1,0.052928953035879855,0
516,2025-01-29 01:41:14.527452,Shopping,Myntra,2542.73,UPI,29,1,2025,2,0,7.841386786752134,2582.691050488599,0.984527359367649,5,4,3,1,0.08362132558831936,0
517,2025-01-29 02:59:43.798379,Travel,Swiggy,992.0,Credit Card,29,1,2025,2,0,6.900730664045173,2612.472435275081,0.3797169250880716,7,7,1,1,0.056499821821188734,0
518,2025-01-29 04:18:13.069306,Healthcare,Netflix,4387.71,Cash,29,1,2025,2,0,8.386790613228632,2581.179936457506,1.699885365613772,4,5,0,1,0.061516674373618296,0
519,2025-01-29 05:36:42.340234,Travel,Uber,2882.73,UPI,29,1,2025,2,0,7.966839874049956,2612.472435275081,1.1034489631644524,7,8,3,1,0.04795071253512695,0
520,2025-01-29 06:55:11.611161,Transport,Swiggy,1000.93,UPI,29,1,2025,2,0,6.909683418925026,2469.707294213529,0.4052828456008359,6,7,3,1,0.049203334903803575,0
521,2025-01-29 08:13:40.882088,Travel,Myntra,3977.54,UPI,29,1,2025,2,0,8.288670196807516,2612.472435275081,1.5225194135229925,7,4,3,1,0.05581696142982928,0
522,2025-01-29 09:32:10.153015,Education,Reliance,219.94,Debit Card,29,1,2025,2,0,5.397891171444129,2582.3797758206565,0.0851695022007772,1,6,2,1,0.010828164944743146,0
523,2025-01-29 10:50:39.423942,Healthcare,Reliance,4913.69,UPI,29,1,2025,2,0,8.499983958364256,2581.179936457506,1.9036603882578236,4,6,3,1,0.04211243842169865,0
524,2025-01-29 12:09:08.694869,Education,Airtel,4332.49,Cash,29,1,2025,2,0,8.374128500968183,2582.3797758206565,1.6777121787298594,1,0,0,1,0.031261375597883,0
525,2025-01-29 13:27:37.965796,Transport,Zomato,2919.22,Credit Card,29,1,2025,2,0,7.97941423488998,2469.707294213529,1.1820105187524323,6,9,1,1,0.06035934521703634,0
526,2025-01-29 14:46:07.236723,Education,Zomato,600.91,Credit Card,29,1,2025,2,0,6.4001079324712045,2582.3797758206565,0.2326962151835457,1,9,1,1,0.030285955719975277,0
527,2025-01-29 16:04:36.507650,Shopping,Swiggy,1115.6,Cash,29,1,2025,2,0,7.01804363287626,2582.691050488599,0.4319525557611501,5,7,0,1,0.06310036343915804,0
528,2025-01-29 17:23:05.778577,Transport,Flipkart,1433.2,Debit Card,29,1,2025,2,0,7.268362481448475,2469.707294213529,0.5803116844485808,6,2,2,1,0.07400630474414938,0
529,2025-01-29 18:41:35.049504,Transport,Uber,1243.11,Debit Card,29,1,2025,2,0,7.126175693827213,2469.707294213529,0.5033430491591371,6,8,2,1,0.06673428843093565,0
530,2025-01-29 20:00:04.320432,Transport,Netflix,2512.72,UPI,29,1,2025,2,0,7.829519006654632,2469.707294213529,1.017416114811358,6,5,3,1,0.07406053628543108,0
531,2025-01-29 21:18:33.591359,Food,Uber,4725.57,Cash,29,1,2025,2,0,8.460955059868962,2555.6312885375496,1.8490812900886768,3,8,0,1,0.03688290939013772,0
532,2025-01-29 22:37:02.862286,Travel,Reliance,2248.65,UPI,29,1,2025,2,0,7.71852992754289,2612.472435275081,0.8607363544347705,7,6,3,1,0.05960438666136447,0
533,2025-01-29 23:55:32.133213,Food,Swiggy,3324.74,UPI,29,1,2025,2,0,8.109447484718933,2555.6312885375496,1.3009466642985772,3,7,3,1,0.08162620065499093,0
534,2025-01-30 01:14:01.404140,Food,Myntra,3458.49,Cash,30,1,2025,3,0,8.148876458343562,2555.6312885375496,1.3532820698791443,3,4,0,1,0.07928816647404713,0
535,2025-01-30 02:32:30.675067,Shopping,Netflix,4364.32,Debit Card,30,1,2025,3,0,8.381446776010451,2582.691050488599,1.6898343296517593,5,5,2,1,0.07059292287250096,0
536,2025-01-30 03:50:59.945994,Healthcare,Uber,217.42,Debit Card,30,1,2025,3,0,5.386419814769583,2581.179936457506,0.0842327948273122,4,8,2,1,0.012151643602059226,0
537,2025-01-30 05:09:29.216921,Travel,Myntra,2051.43,Credit Card,30,1,2025,3,0,7.626779735994698,2612.472435275081,0.7852446488240149,7,4,1,1,0.07420972077348487,0
538,2025-01-30 06:27:58.487848,Education,Netflix,3934.44,Cash,30,1,2025,3,0,8.27777797162713,2582.3797758206565,1.523571411470519,1,5,0,1,0.06195707043839738,0
539,2025-01-30 07:46:27.758775,Bills,Uber,4083.59,UPI,30,1,2025,3,0,8.314976635059917,2588.439496459481,1.5776262128535807,0,8,3,1,0.03300605381494359,0
540,2025-01-30 09:04:57.029702,Transport,Airtel,4640.3,Cash,30,1,2025,3,0,8.442749778393132,2469.707294213529,1.8788866238813493,6,0,0,1,0.021302978751924773,0
541,2025-01-30 10:23:26.300630,Education,Reliance,3528.83,UPI,30,1,2025,3,0,8.169004990127451,2582.3797758206565,1.3665031119904003,1,6,3,1,0.06252706699819499,0
542,2025-01-30 11:41:55.571557,Transport,Amazon,1263.51,Credit Card,30,1,2025,3,0,7.142439974342886,2469.707294213529,0.5116031373273977,6,1,1,1,0.057865301482852405,0
543,2025-01-30 13:00:24.842484,Shopping,Netflix,2553.05,Credit Card,30,1,2025,3,0,7.845435613534763,2582.691050488599,0.988523191543568,5,5,1,1,0.09359636256060755,0
544,2025-01-30 14:18:54.113411,Transport,Reliance,210.11,Credit Card,30,1,2025,3,0,5.352379324646567,2469.707294213529,0.0850748590702563,6,6,1,1,0.019062098312792153,0
545,2025-01-30 15:37:23.384338,Food,Local Store,3252.3,Credit Card,30,1,2025,3,0,8.0874251447849,2555.6312885375496,1.2726014173433902,3,3,1,1,0.08974820475825351,0
546,2025-01-30 16:55:52.655265,Travel,Flipkart,2793.76,UPI,30,1,2025,3,0,7.935501514281613,2612.472435275081,1.0693931014456162,7,2,3,1,0.055825064102827504,0
547,2025-01-30 18:14:21.926192,Bills,Swiggy,3350.84,Debit Card,30,1,2025,3,0,8.117264727765836,2588.439496459481,1.2945405927329363,0,7,2,1,0.06385957495925021,0
548,2025-01-30 19:32:51.197119,Entertainment,Local Store,4654.2,UPI,30,1,2025,3,0,8.44574015334246,2666.7235731225296,1.7452877556972608,2,3,3,1,0.04654136559000366,0
549,2025-01-30 20:51:20.468046,Transport,Myntra,3452.02,Credit Card,30,1,2025,3,0,8.147004489438089,2469.707294213529,1.3977445862058262,6,4,1,1,0.07906930320298144,0
550,2025-01-30 22:09:49.738973,Education,Netflix,1636.23,Debit Card,30,1,2025,3,0,7.400761068418116,2582.3797758206565,0.6336132335454111,1,5,2,1,0.07771845084081719,0
551,2025-01-30 23:28:19.009900,Food,Swiggy,1033.75,Cash,30,1,2025,3,0,6.941915130628842,2555.6312885375496,0.4044988823843832,3,7,0,1,0.059838960336992986,0
552,2025-01-31 00:46:48.280828,Entertainment,Swiggy,4280.45,UPI,31,1,2025,4,0,8.362047016247876,2666.7235731225296,1.6051344965567316,2,7,3,1,0.04876670690171081,0
553,2025-01-31 02:05:17.551755,Bills,Local Store,1011.94,Cash,31,1,2025,4,0,6.920612272484646,2588.439496459481,0.3909459739677716,0,3,0,1,0.030010722837373827,0
554,2025-01-31 03:23:46.822682,Entertainment,Local Store,849.97,Credit Card,31,1,2025,4,0,6.746376875308036,2666.7235731225296,0.3187319482854198,2,3,1,1,0.05127415143452474,0
555,2025-01-31 04:42:16.093609,Food,Amazon,1072.73,Cash,31,1,2025,4,0,6.978893846815331,2555.6312885375496,0.4197514738575085,3,1,0,1,0.04790857908690227,0
556,2025-01-31 06:00:45.364536,Travel,Uber,2568.76,Debit Card,31,1,2025,4,0,7.851567788314587,2612.472435275081,0.9832677908157612,7,8,2,1,0.053828195926738376,0
557,2025-01-31 07:19:14.635463,Travel,Netflix,664.73,Debit Card,31,1,2025,4,0,6.500884182935995,2612.472435275081,0.25444478993326,7,5,2,1,0.03436447166319112,0
558,2025-01-31 08:37:43.906390,Healthcare,Reliance,4693.69,Debit Card,31,1,2025,4,0,8.454187361773409,2581.179936457506,1.8184280505611596,4,6,2,1,0.047647214575182284,0
559,2025-01-31 09:56:13.177317,Travel,Zomato,4832.96,UPI,31,1,2025,4,0,8.483421286508465,2612.472435275081,1.8499563611629504,7,9,3,-1,-0.0024634849963584005,1
560,2025-01-31 11:14:42.448244,Healthcare,Netflix,4870.32,Cash,31,1,2025,4,0,8.491120226577898,2581.179936457506,1.8868579951400768,4,5,0,1,0.027322311405633237,0
561,2025-01-31 12:33:11.719171,Entertainment,Netflix,243.67,Cash,31,1,2025,4,0,5.499910363831802,2666.7235731225296,0.0913743000796595,2,5,0,1,0.0053334399335177585,0
562,2025-01-31 13:51:40.990099,Shopping,Netflix,4733.68,Cash,31,1,2025,4,0,8.462669421499042,2582.691050488599,1.8328479510177853,5,5,0,1,0.030807439548379167,0
563,2025-01-31 15:10:10.261026,Education,Swiggy,4987.2,Credit Card,31,1,2025,4,0,8.51483040222705,2582.3797758206565,1.931241890405184,1,7,1,1,0.019599901935913433,0
564,2025-01-31 16:28:39.531953,Education,Myntra,4715.02,UPI,31,1,2025,4,0,8.458720502530372,2582.3797758206565,1.8258429856629477,1,4,3,1,0.031573893518837104,0
565,2025-01-31 17:47:08.802880,Entertainment,Swiggy,3371.15,UPI,31,1,2025,4,0,8.123305802118129,2666.7235731225296,1.2641542730477464,2,7,3,1,0.06248561190241064,0
566,2025-01-31 19:05:38.073807,Transport,Myntra,3521.09,Cash,31,1,2025,4,0,8.166809842392354,2469.707294213529,1.4257114631559125,6,4,0,1,0.051161935673716075,0
567,2025-01-31 20:24:07.344734,Transport,Local Store,655.15,UPI,31,1,2025,4,0,6.486389421342295,2469.707294213529,0.2652743511488192,6,3,3,1,0.029025756642984013,0
568,2025-01-31 21:42:36.615661,Travel,Zomato,4377.77,Cash,31,1,2025,4,0,8.384523142014826,2612.472435275081,1.6757191160713787,7,9,0,1,0.0053062678288534615,0
569,2025-01-31 23:01:05.886588,Education,Swiggy,345.22,Cash,31,1,2025,4,0,5.847074411148584,2582.3797758206565,0.1336828932879527,1,7,0,1,0.008415588651097927,0
570,2025-02-01 00:19:35.157515,Education,Myntra,1622.77,Cash,1,2,2025,5,1,7.392505885076005,2582.3797758206565,0.628400987025349,1,4,0,1,0.04700825397113184,0
571,2025-02-01 01:38:04.428442,Healthcare,Swiggy,4956.2,Debit Card,1,2,2025,5,1,8.50859634419072,2581.179936457506,1.92012960041912,4,7,2,1,0.017707041653287625,0
572,2025-02-01 02:56:33.699369,Shopping,Flipkart,2140.52,Credit Card,1,2,2025,5,1,7.669271136260006,2582.691050488599,0.8287944466276954,5,2,1,1,0.057784564733302735,0
573,2025-02-01 04:15:02.970297,Food,Swiggy,699.22,UPI,1,2,2025,5,1,6.551394571380281,2555.6312885375496,0.2735997180564047,3,7,3,1,0.027228703638665586,0
574,2025-02-01 05:33:32.241224,Transport,Zomato,4848.01,Credit Card,1,2,2025,5,1,8.486529839384108,2469.707294213529,1.9629897078729868,6,9,1,-1,-0.00859136248406922,1
